Code,MthEnd,MthFwdReturn,MthEndMCap
FDX,31-01-2011,-0.3322,28452.7
FOX,31-01-2011,10.9771,40671.9
FOXA,31-01-2011,15.6458,40671.9
GD,31-01-2011,0.9549,28481.9
GE,31-01-2011,4.5795,214586
GILD,31-01-2011,1.5633,31159.5
GM,31-01-2011,-8.1118,54735
GOOG,31-01-2011,NA,191980.2
GOOGL,31-01-2011,2.172,191980.2
GS,31-01-2011,0.3117,90091.2
HAL,31-01-2011,4.5111,40929.1
HD,31-01-2011,1.9037,60259.4
HON,31-01-2011,3.9933,43697.5
IBM,31-01-2011,0.3171,201262.5
INTC,31-01-2011,0.887,119703.9
JNJ,31-01-2011,3.7248,164143.6
JPM,31-01-2011,3.8941,175728.9
KHC,31-01-2011,NA,NA
KMI,31-01-2011,NA,NA
KO,31-01-2011,1.7025,145939.8
LLY,31-01-2011,0.8069,40094.8
LMT,31-01-2011,0.3783,28666.2
LOW,31-01-2011,5.5242,34224.1
MA,31-01-2011,1.7124,30954.7
MCD,31-01-2011,3.5702,77832.8
MDLZ,31-01-2011,4.1544,53398.9
MDT,31-01-2011,4.1754,41135.6
MET,31-01-2011,3.4739,45095.1
MMM,31-01-2011,5.5271,62597.1
MO,31-01-2011,7.9115,49084.8
MON,31-01-2011,-2.0305,39383.1
MRK,31-01-2011,-1.8089,102192.8
MS,31-01-2011,0.9524,44478.6
MSFT,31-01-2011,-3.5609,232956
NEE,31-01-2011,3.7598,22368.7
NKE,31-01-2011,7.9413,39466.2
ORCL,31-01-2011,2.7162,161829
OXY,31-01-2011,5.4717,78560.8
PCLN,31-01-2011,5.918,21038.6
PEP,31-01-2011,-1.3839,101921.1
PFE,31-01-2011,6.7121,145941.3
PG,31-01-2011,-0.1267,176813.5
PM,31-01-2011,9.6785,103855.9
PYPL,31-01-2011,NA,NA
QCOM,31-01-2011,10.4352,88976
RTN,31-01-2011,2.4405,18223.5
SBUX,31-01-2011,5.0191,23521.4
SLB,31-01-2011,5.2626,121416.2
SO,31-01-2011,2.5287,31550.8
SPG,31-01-2011,9.2827,29714.9
T,31-01-2011,3.125,162643.2
TGT,31-01-2011,-3.7115,38824.1
TWX,31-01-2011,22.2254,34887.4
TXN,31-01-2011,5.0133,39815.7
UNH,31-01-2011,3.7272,45152.5
UNP,31-01-2011,1.2331,46666.7
UPS,31-01-2011,3.7605,70827.5
USB,31-01-2011,2.7037,51794.3
UTX,31-01-2011,3.2686,75073
V,31-01-2011,4.7953,51030.3
VZ,31-01-2011,3.6496,100690
WBA,31-01-2011,7.6157,37302.5
WFC,31-01-2011,-0.3415,170164.7
WMT,31-01-2011,-7.2945,199721
XOM,31-01-2011,6.5735,406833.5
0848680D,31-01-2011,-3.3186,13343.2
AA,31-01-2011,1.8671,16925.3
AEP,31-01-2011,1.5677,17136.3
AVP,31-01-2011,-0.9689,12150.1
BAX,31-01-2011,9.6102,28256.4
BHI,31-01-2011,3.9345,29546.6
CPB,31-01-2011,-1.406,11387.2
DD,31-01-2011,9.0809,46265.5
DELL,31-01-2011,20.2888,25402.6
DOW,31-01-2011,4.7351,41182.2
DVN,31-01-2011,3.1007,38305.2
EMC,31-01-2011,9.321,51283.3
ETR,31-01-2011,-0.2177,13056.7
FCX,31-01-2011,-2.6207,51208.1
HNZ,31-01-2011,5.7263,15235.5
HPQ,31-01-2011,-4.5086,100080.5
HSH,31-01-2011,1.5608,10848.3
NOV,31-01-2011,7.6725,31011.1
NSC,31-01-2011,7.8783,22234.7
NYX,31-01-2011,16.3156,8302.4
RF,31-01-2011,7.6056,8918.2
WMB,31-01-2011,12.4861,15783.1
WY,31-01-2011,5.959,12423.1
XRX,31-01-2011,1.2241,14732
AAPL,28-02-2011,-1.3314,325404.6
ABBV,28-02-2011,NA,NA
ABT,28-02-2011,1.9751,74438.7
ACN,28-02-2011,6.7793,36629.5
AGN,28-02-2011,0.0357,7045.1
AIG,28-02-2011,-5.1808,66541.4
ALL,28-02-2011,0.6548,16836.1
AMGN,28-02-2011,4.1301,47862.8
AMZN,28-02-2011,3.9471,78154.5
AXP,28-02-2011,3.7411,52389
BA,28-02-2011,2.6663,53020.6
BAC,28-02-2011,-6.6505,144631.3
BIIB,28-02-2011,7.4123,16478.4
BK,28-02-2011,-1.7111,37697.4
BLK,28-02-2011,-0.8065,39119.2
BMY,28-02-2011,3.6788,43939.7
BRK/B,28-02-2011,-4.1819,216128.2
C,28-02-2011,-5.5556,135982.2
CAT,28-02-2011,8.1803,65754
CELG,28-02-2011,8.4275,24991
CHTR,28-02-2011,10.6183,5144.3
CL,28-02-2011,2.8528,38778.8
CMCSA,28-02-2011,-4.0373,70900
COF,28-02-2011,4.4002,22535.9
COP,28-02-2011,2.5555,111326.7
COST,28-02-2011,-1.9655,32647.7
CSCO,28-02-2011,-7.2791,102599.6
CVS,28-02-2011,3.8113,45231.8
CVX,28-02-2011,3.6048,208272.9
DHR,28-02-2011,2.609,33354.6
DIS,28-02-2011,-1.4861,83065.3
DUK,28-02-2011,0.8894,23911.3
DWDP,28-02-2011,1.9969,43400
EMR,28-02-2011,-2.0617,44990.4
EXC,28-02-2011,-1.2452,27639.4
F,28-02-2011,-0.9302,54840
FB,28-02-2011,NA,NA
FDX,28-02-2011,4.0676,28358.1
FOX,28-02-2011,1.6232,46450.9
FOXA,28-02-2011,1.66,46450.9
GD,28-02-2011,0.578,28370.3
GE,28-02-2011,-4.1587,222138.8
GILD,28-02-2011,8.9533,30999.4
GM,28-02-2011,-7.456,50299.6
GOOG,28-02-2011,NA,197660.2
GOOGL,28-02-2011,-4.343,197660.2
GS,28-02-2011,-3.1628,90179.3
HAL,28-02-2011,6.1781,42872.9
HD,28-02-2011,-0.4266,61406.6
HON,28-02-2011,3.1083,45408.5
IBM,28-02-2011,0.7351,197418.5
INTC,28-02-2011,-6.0084,117827.4
JNJ,28-02-2011,-3.5645,168051.5
JPM,28-02-2011,-1.2637,182571.9
KHC,28-02-2011,NA,NA
KMI,28-02-2011,-2.8197,21563.5
KO,28-02-2011,4.5386,146652.7
LLY,28-02-2011,1.765,40008.9
LMT,28-02-2011,1.5664,27694.5
LOW,28-02-2011,0.9935,36114.7
MA,28-02-2011,4.6392,31755.6
MCD,28-02-2011,0.5418,78956.9
MDLZ,28-02-2011,-0.5941,55617.3
MDT,28-02-2011,-1.4279,42853.2
MET,28-02-2011,-5.5532,46661.7
MMM,28-02-2011,1.377,65649.9
MO,28-02-2011,4.1579,52968.2
MON,28-02-2011,0.5147,38583.4
MRK,28-02-2011,2.5276,100344.3
MS,28-02-2011,-7.9515,45874.4
MSFT,28-02-2011,-4.4771,223335.3
NEE,28-02-2011,0.3849,23209.8
NKE,28-02-2011,-14.6791,42600.4
ORCL,28-02-2011,1.6185,166224.6
OXY,28-02-2011,2.9384,82886.2
PCLN,28-02-2011,11.5802,22308.9
PEP,28-02-2011,2.3356,100616
PFE,28-02-2011,5.5613,153828
PG,28-02-2011,-2.2998,176589.4
PM,28-02-2011,5.596,112823.9
PYPL,28-02-2011,NA,NA
QCOM,28-02-2011,-7.9725,97934.4
RTN,28-02-2011,-0.6639,18419.9
SBUX,28-02-2011,12.0376,24603.1
SLB,28-02-2011,-0.1713,127144
SO,28-02-2011,0,32226.4
SPG,28-02-2011,-2.6172,32230.9
T,28-02-2011,7.8576,167725.8
TGT,28-02-2011,-4.8335,37209.7
TWX,28-02-2011,-6.5445,41746.2
TXN,28-02-2011,-2.9486,41736.8
UNH,28-02-2011,6.4494,46569.5
UNP,28-02-2011,3.0605,46846.4
UPS,28-02-2011,0.7046,72412.1
USB,28-02-2011,-4.241,53194.7
UTX,28-02-2011,1.3287,76894.9
V,28-02-2011,0.7803,52042.8
VZ,28-02-2011,4.3879,104412.4
WBA,28-02-2011,-7.3835,39977.5
WFC,28-02-2011,-1.4867,169948.2
WMT,28-02-2011,0.8286,185152.5
XOM,28-02-2011,-1.6369,425853.9
0848680D,28-02-2011,6.1785,13067.7
AA,28-02-2011,4.8071,17906.3
AEP,28-02-2011,-1.7887,17203.3
AVP,28-02-2011,-2.7688,11952
BAX,28-02-2011,1.7577,30796.5
BHI,28-02-2011,3.3498,30854.2
CPB,28-02-2011,-1.634,11227.1
DD,28-02-2011,0.1822,50570.1
DELL,28-02-2011,-8.3386,30556.5
DOW,28-02-2011,1.9969,43400
DVN,28-02-2011,0.5433,39492.9
EMC,28-02-2011,-2.3888,56286.4
ETR,28-02-2011,-5.6039,12881.2
FCX,28-02-2011,4.9103,49866.1
HNZ,28-02-2011,-1.886,16107.9
HPQ,28-02-2011,-5.9157,95568.3
HSH,28-02-2011,3.2126,10656.2
NOV,28-02-2011,-0.2371,33504.6
NSC,28-02-2011,5.6267,23353.6
NYX,28-02-2011,-4.1657,9657
RF,28-02-2011,-4.8418,9609.2
WMB,28-02-2011,3.1311,17797.3
WY,28-02-2011,0.7784,13089.7
XRX,28-02-2011,-0.5349,15044
AAPL,31-03-2011,0.4656,321072.3
ABBV,31-03-2011,NA,NA
ABT,31-03-2011,7.1053,75908.9
ACN,31-03-2011,4.7564,43081.5
AGN,31-03-2011,10.7302,7047.6
AIG,31-03-2011,-11.3546,63094
ALL,31-03-2011,6.4821,16652.7
AMGN,31-03-2011,6.3611,49839.6
AMZN,31-03-2011,8.7048,81239.3
AXP,31-03-2011,9.0064,54348.9
BA,31-03-2011,7.9129,54434.3
BAC,31-03-2011,-7.877,134915
BIIB,31-03-2011,32.9114,17699.8
BK,31-03-2011,-2.6103,37093.4
BLK,31-03-2011,-2.5223,38547.7
BMY,31-03-2011,6.3186,44995.2
BRK/B,31-03-2011,-0.3946,206676.6
C,31-03-2011,3.8462,128427.6
CAT,31-03-2011,4.0673,71132.9
CELG,31-03-2011,2.2666,26766.6
CHTR,31-03-2011,16.4132,5800.5
CL,31-03-2011,5.1964,39885
CMCSA,31-03-2011,6.4997,67953
COF,31-03-2011,5.331,23763.7
COP,31-03-2011,-1.2146,114171.7
COST,31-03-2011,10.3246,32030.5
CSCO,31-03-2011,2.1574,94805.1
CVS,31-03-2011,5.9046,46955.7
CVX,31-03-2011,1.8141,215780.8
DHR,31-03-2011,6.4355,34211.5
DIS,31-03-2011,0.0232,81830.9
DUK,31-03-2011,2.7548,24124
DWDP,31-03-2011,8.5828,44290
EMR,31-03-2011,4.0048,44062.9
EXC,31-03-2011,2.2551,27295.2
F,31-03-2011,3.7559,56400.2
FB,31-03-2011,NA,NA
FDX,31-03-2011,2.2662,29529.8
FOX,31-03-2011,1.5038,47010.5
FOXA,31-03-2011,1.3652,47010.5
GD,31-03-2011,-4.2869,28584.3
GE,31-03-2011,1.995,212900.7
GILD,31-03-2011,-8.5472,33774.9
GM,31-03-2011,3.416,48429.9
GOOG,31-03-2011,NA,189075.8
GOOGL,31-03-2011,-7.2704,189075.8
GS,31-03-2011,-4.7856,85436.2
HAL,31-03-2011,1.2841,45521.7
HD,31-03-2011,0.2428,60113.9
HON,31-03-2011,2.5456,46819.9
IBM,31-03-2011,4.6054,198869.8
INTC,31-03-2011,14.7175,110747.8
JNJ,31-03-2011,10.9198,162061.4
JPM,31-03-2011,-0.4855,183639.8
KHC,31-03-2011,NA,NA
KMI,31-03-2011,-3.108,20955.5
KO,31-03-2011,1.6883,152205
LLY,31-03-2011,5.2317,40715.1
LMT,31-03-2011,-1.4303,28101.6
LOW,31-03-2011,-0.2682,34843.2
MA,31-03-2011,9.6639,32873.7
MCD,31-03-2011,2.9176,79384.6
MDLZ,31-03-2011,7.111,54846.4
MDT,31-03-2011,6.7042,42080
MET,31-03-2011,4.6054,47197.1
MMM,31-03-2011,3.9679,66553.9
MO,31-03-2011,3.1118,54454.4
MON,31-03-2011,-5.4588,38782
MRK,31-03-2011,8.9064,101772.5
MS,31-03-2011,-4.0949,42226.7
MSFT,31-03-2011,2.0874,213336.5
NEE,31-03-2011,2.6306,23202.9
NKE,31-03-2011,8.745,36222.1
ORCL,31-03-2011,7.751,169185.7
OXY,31-03-2011,9.3789,84934.6
PCLN,31-03-2011,8.0108,24892.3
PEP,31-03-2011,6.9554,103085.3
PFE,31-03-2011,3.2496,162382.9
PG,31-03-2011,6.2211,172528.3
PM,31-03-2011,5.8053,117945.7
PYPL,31-03-2011,NA,NA
QCOM,31-03-2011,4.1218,90126.6
RTN,31-03-2011,-3.7473,18297.6
SBUX,31-03-2011,-2.0298,27564.7
SLB,31-03-2011,-3.7637,126926.3
SO,31-03-2011,3.6862,32226.4
SPG,31-03-2011,6.8869,31822.9
T,31-03-2011,3.1009,180949
TGT,31-03-2011,-1.8196,34660.1
TWX,31-03-2011,6.0504,39014.1
TXN,31-03-2011,3.1827,40506.1
UNH,31-03-2011,8.9159,49435
UNP,31-03-2011,5.2273,48280.2
UPS,31-03-2011,0.8746,73394.4
USB,31-03-2011,-2.308,50797
UTX,31-03-2011,5.824,77979.1
V,31-03-2011,6.1125,52448.9
VZ,31-03-2011,-0.7094,108993.9
WBA,31-03-2011,6.4275,37025.8
WFC,31-03-2011,-8.1993,167050.8
WMT,31-03-2011,5.6292,181716.9
XOM,31-03-2011,4.5763,417166.9
0848680D,31-03-2011,11.6379,13875.1
AA,31-03-2011,-3.7373,18767.1
AEP,31-03-2011,3.8133,16906
AVP,31-03-2011,8.6538,11621.1
BAX,31-03-2011,5.8211,31155.7
BHI,31-03-2011,5.4201,31887.7
CPB,31-03-2011,2.3306,10602.8
DD,31-03-2011,3.3109,50662.2
DELL,31-03-2011,6.6161,27666.9
DOW,31-03-2011,8.5828,44290
DVN,31-03-2011,-0.8391,39185.8
EMC,31-03-2011,6.7018,54941.9
ETR,31-03-2011,3.7346,12033.1
FCX,31-03-2011,-0.4807,52578
HNZ,31-03-2011,4.9365,15711.3
HPQ,31-03-2011,-1.4645,88656.3
HSH,31-03-2011,8.6587,10998.6
NOV,31-03-2011,-3.2547,33378.3
NSC,31-03-2011,7.81,25955.5
NYX,31-03-2011,13.8755,9187.6
RF,31-03-2011,1.1019,9131.3
WMB,31-03-2011,6.3823,18278
WY,31-03-2011,-6.4634,13191.6
XRX,31-03-2011,-5.2582,14904.1
AAPL,30-04-2011,-0.6569,322567.1
ABBV,30-04-2011,NA,NA
ABT,30-04-2011,0.4035,80536.2
ACN,30-04-2011,0.4551,40923.8
AGN,30-04-2011,3.7569,7844.3
AIG,30-04-2011,-8.5072,55967.8
ALL,30-04-2011,-6.6444,17697
AMGN,30-04-2011,6.4908,53044.1
AMZN,30-04-2011,0.4494,88514.6
AXP,30-04-2011,5.1345,59014.2
BA,30-04-2011,-1.6741,58899.6
BAC,30-04-2011,-4.316,124287.8
BIIB,30-04-2011,-2.9903,23595.4
BK,30-04-2011,-2.9351,35963.4
BLK,30-04-2011,4.9097,37676.2
BMY,30-04-2011,2.3488,47938.3
BRK/B,30-04-2011,-5.078,205808.7
C,30-04-2011,-10.3264,134057.4
CAT,30-04-2011,-8.3268,74404
CELG,30-04-2011,3.4477,27373.3
CHTR,30-04-2011,-4.1568,6752.5
CL,30-04-2011,3.77,41658
CMCSA,30-04-2011,-3.7009,71999.1
COF,30-04-2011,-0.6243,25102.7
COP,30-04-2011,-6.3446,114847
COST,30-04-2011,2.2652,35337.6
CSCO,30-04-2011,-4.1096,96850.5
CVS,30-04-2011,6.8194,49555.3
CVX,30-04-2011,-3.3946,219695.3
DHR,30-04-2011,-1.2853,36413.2
DIS,30-04-2011,-3.4107,81849.9
DUK,30-04-2011,1.8231,24788.5
DWDP,30-04-2011,-11.8566,48091.4
EMR,30-04-2011,-9.667,45827.5
EXC,30-04-2011,0.4817,27932.9
F,30-04-2011,-3.5553,58518.5
FB,30-04-2011,NA,NA
FDX,30-04-2011,-2.1219,30199
FOX,30-04-2011,-0.2116,47672.9
FOXA,30-04-2011,2.9181,47672.9
GD,30-04-2011,1.9225,27188
GE,30-04-2011,-3.9609,217148.1
GILD,30-04-2011,7.4665,30888.1
GM,30-04-2011,-0.8725,50084.7
GOOG,30-04-2011,NA,175270.1
GOOGL,30-04-2011,-2.7715,175270.1
GS,30-04-2011,-6.5723,81347.6
HAL,30-04-2011,-0.4754,46189.9
HD,30-04-2011,-2.3419,60259.9
HON,30-04-2011,-2.2007,48188.5
IBM,30-04-2011,-0.5275,206606.5
INTC,30-04-2011,-2.0148,127047.2
JNJ,30-04-2011,3.2798,179758.2
JPM,30-04-2011,-5.2378,181767.6
KHC,30-04-2011,NA,NA
KMI,30-04-2011,2.4843,23134.5
KO,30-04-2011,-0.9635,154774.6
LLY,30-04-2011,5.3028,42845.2
LMT,30-04-2011,-0.7493,27523.5
LOW,30-04-2011,-8.0381,34605.9
MA,30-04-2011,4.0451,36030.2
MCD,30-04-2011,4.9028,81700.7
MDLZ,30-04-2011,4.1084,58746.5
MDT,30-04-2011,-2.515,44646.5
MET,30-04-2011,-5.7491,49370.7
MMM,30-04-2011,-2.3428,69194.7
MO,30-04-2011,4.5455,56186.5
MON,30-04-2011,4.4092,36468
MRK,30-04-2011,2.2253,110836.8
MS,30-04-2011,-7.6099,40418.3
MSFT,30-04-2011,-2.8812,218577.3
NEE,30-04-2011,2.4395,23870.3
NKE,30-04-2011,2.5875,39030.4
ORCL,30-04-2011,-4.8387,181976.2
OXY,30-04-2011,-5.6348,92900.5
PCLN,30-04-2011,-5.8171,26886.4
PEP,30-04-2011,3.237,108891.2
PFE,30-04-2011,3.2816,167659.8
PG,30-04-2011,3.2357,181155
PM,30-04-2011,3.3266,124792.8
PYPL,30-04-2011,NA,NA
QCOM,30-04-2011,3.0146,95313.6
RTN,30-04-2011,3.7693,17463.1
SBUX,30-04-2011,1.9956,27005.2
SLB,30-04-2011,-4.2084,121785.4
SO,30-04-2011,2.6639,33012.8
SPG,30-04-2011,3.7885,34014.5
T,30-04-2011,1.4139,183963.8
TGT,30-04-2011,1.3767,33836.5
TWX,30-04-2011,-3.1435,41374.7
TXN,30-04-2011,-0.6473,41643
UNH,30-04-2011,-0.5688,53842.6
UNP,30-04-2011,1.9165,50754.2
UPS,30-04-2011,-1.2884,74036.3
USB,30-04-2011,-0.8521,49624.6
UTX,30-04-2011,-1.4809,82520.6
V,30-04-2011,3.958,55654.8
VZ,30-04-2011,-2.2499,106882.6
WBA,30-04-2011,2.5346,39108.4
WFC,30-04-2011,-2.1357,153353.8
WMT,30-04-2011,1.101,191946.1
XOM,30-04-2011,-4.5765,436257.5
0848680D,30-04-2011,12.9344,15489.8
AA,30-04-2011,-0.9447,18083.2
AEP,30-04-2011,6.0408,17550.7
AVP,30-04-2011,1.8946,12626.8
BAX,30-04-2011,4.6046,32969.3
BHI,30-04-2011,-4.2901,33616.1
CPB,30-04-2011,3.4534,10756.5
DD,30-04-2011,-5.4344,52741.3
DELL,30-04-2011,3.9431,29497.4
DOW,30-04-2011,-11.8566,48091.4
DVN,30-04-2011,-7.6154,38857
EMC,30-04-2011,0.4587,58624
ETR,30-04-2011,-1.0778,12482.5
FCX,30-04-2011,-5.171,52076.3
HNZ,30-04-2011,7.2028,16486.9
HPQ,30-04-2011,-7.4065,87357.9
HSH,30-04-2011,2.4253,11950.9
NOV,30-04-2011,-5.3592,32291.9
NSC,30-04-2011,-1.2915,26378.2
NYX,30-04-2011,-9.0886,10462.5
RF,30-04-2011,-3.8147,9231.9
WMB,30-04-2011,-5.3663,19444.5
WY,30-04-2011,-5.7511,12338.9
XRX,30-04-2011,1.1893,14120.4
AAPL,31-05-2011,-3.496,320448.1
ABBV,31-05-2011,NA,NA
ABT,31-05-2011,0.7081,81211.3
ACN,31-05-2011,5.2797,41110.1
AGN,31-05-2011,6.8065,8138.9
AIG,31-05-2011,2.8772,54057.3
ALL,31-05-2011,-2.7087,16410.5
AMGN,31-05-2011,-3.6174,56285.9
AMZN,31-05-2011,3.9656,88912.4
AXP,31-05-2011,0.548,62031.2
BA,31-05-2011,-5.2544,57607.6
BAC,31-05-2011,-6.6404,119062.3
BIIB,31-05-2011,12.8682,22889.8
BK,31-05-2011,-8.8581,34904.9
BLK,31-05-2011,-6.0264,39528
BMY,31-05-2011,1.8597,49064.2
BRK/B,31-05-2011,-2.1247,195720.7
C,31-05-2011,1.1908,120184.5
CAT,31-05-2011,0.6238,68208.5
CELG,31-05-2011,-0.9686,28189.2
CHTR,31-05-2011,-3.9476,6215.9
CL,31-05-2011,-0.1371,42792.9
CMCSA,31-05-2011,0.3962,68674.5
COF,31-05-2011,-4.9135,24949.9
COP,31-05-2011,2.6905,103497
COST,31-05-2011,-1.5034,36032.2
CSCO,31-05-2011,-7.0833,92403.1
CVS,31-05-2011,-2.869,52461.4
CVX,31-05-2011,-1.9731,210601.5
DHR,31-05-2011,-2.7874,35945.2
DIS,31-05-2011,-6.2215,78687.1
DUK,31-05-2011,0.4267,24962.5
DWDP,31-05-2011,0.3427,42473.7
EMR,31-05-2011,3.1164,41003.7
EXC,31-05-2011,2.3656,27720.9
F,31-05-2011,-7.5737,56668.9
FB,31-05-2011,NA,NA
FDX,31-05-2011,1.4444,29558.2
FOX,31-05-2011,-4.1357,48587.6
FOXA,31-05-2011,-3.4896,48587.6
GD,31-05-2011,1.0428,27609.9
GE,31-05-2011,-3.1903,208291
GILD,31-05-2011,-0.7906,32851.6
GM,31-05-2011,-4.5583,49648.6
GOOG,31-05-2011,NA,170582.7
GOOGL,31-05-2011,-4.2796,170582.7
GS,31-05-2011,-5.4288,75419.7
HAL,31-05-2011,1.6949,45887.9
HD,31-05-2011,0.5529,58848.7
HON,31-05-2011,0.0672,46866.4
IBM,31-05-2011,1.5509,204608
INTC,31-05-2011,-1.5549,119348
JNJ,31-05-2011,-1.1443,184451.5
JPM,31-05-2011,-5.3191,171822.1
KHC,31-05-2011,NA,NA
KMI,31-05-2011,-1.9119,23709.2
KO,31-05-2011,1.4454,152945.1
LLY,31-05-2011,-2.4688,44547
LMT,31-05-2011,3.941,27054.6
LOW,31-05-2011,-3.4383,31432
MA,31-05-2011,4.9782,36629.2
MCD,31-05-2011,3.4094,84604
MDLZ,31-05-2011,1.5896,61472.9
MDT,31-05-2011,-5.3317,43523.6
MET,31-05-2011,-0.5215,46615.5
MMM,31-05-2011,0.498,67064.3
MO,31-05-2011,-4.5522,58740.4
MON,31-05-2011,2.1115,38075.9
MRK,31-05-2011,-2.9399,113432
MS,31-05-2011,-4.7599,37318.9
MSFT,31-05-2011,3.9584,210903.5
NEE,31-05-2011,0.1152,24452.6
NKE,31-05-2011,6.9553,40040.3
ORCL,31-05-2011,-3.8282,173170.9
OXY,31-05-2011,-3.0997,87665.8
PCLN,31-05-2011,-0.6328,25577.5
PEP,31-05-2011,-0.2446,112416.1
PFE,31-05-2011,-3.9627,169479.2
PG,31-05-2011,-5.1194,187016.7
PM,31-05-2011,-6.0656,127600.8
PYPL,31-05-2011,NA,NA
QCOM,31-05-2011,-3.0722,97817.9
RTN,31-05-2011,-1.052,18121.4
SBUX,31-05-2011,7.339,27577.8
SLB,31-05-2011,0.7933,116316.9
SO,31-05-2011,0.7485,34032.8
SPG,31-05-2011,-1.5501,34627.4
T,31-05-2011,-0.4753,186898.3
TGT,31-05-2011,-5.2897,34133.4
TWX,31-05-2011,-0.1647,39811.9
TXN,31-05-2011,-6.9972,40989.3
UNH,31-05-2011,5.7234,53034.3
UNP,31-05-2011,-0.543,51490
UPS,31-05-2011,-0.762,72476.9
USB,31-05-2011,0.1493,49322.2
UTX,31-05-2011,0.8431,80853.2
V,31-05-2011,3.9477,60064.9
VZ,31-05-2011,0.8123,104477.9
WBA,31-05-2011,-2.6816,39941.5
WFC,31-05-2011,-1.0927,150051.7
WMT,31-05-2011,-3.7668,192784
XOM,31-05-2011,-2.5039,411180.4
0848680D,31-05-2011,-7.8632,17501.4
AA,31-05-2011,-5.6514,17881.1
AEP,31-05-2011,-1.3613,18404.4
AVP,31-05-2011,-5.7556,12780.9
BAX,31-05-2011,0.8235,33948.9
BHI,31-05-2011,-1.8531,32132.5
CPB,31-05-2011,-0.5755,11128
DD,31-05-2011,1.4071,49500.1
DELL,31-05-2011,3.6692,30325.8
DOW,31-05-2011,0.3427,42473.7
DVN,31-05-2011,-6.0511,35897.9
EMC,31-05-2011,-3.2315,58579
ETR,31-05-2011,0.1908,12128.5
FCX,31-05-2011,2.44,48919.4
HNZ,31-05-2011,-2.1141,17674.4
HPQ,31-05-2011,-2.2845,80887.7
HSH,31-05-2011,-2.8645,11438.7
NOV,31-05-2011,7.9231,30706.9
NSC,31-05-2011,2.2098,25894.3
NYX,31-05-2011,-5.0617,9539.4
RF,31-05-2011,-12.0385,8870.7
WMB,31-05-2011,-2.985,18461.9
WY,31-05-2011,1.4856,11601.1
XRX,31-05-2011,2.3883,14306.1
AAPL,30-06-2011,16.3285,310412.4
ABBV,30-06-2011,NA,NA
ABT,30-06-2011,-1.5834,81786.4
ACN,30-06-2011,-2.1185,42878.4
AGN,30-06-2011,-2.328,8692.9
AIG,30-06-2011,-2.1146,55612.6
ALL,30-06-2011,-9.2041,15966
AMGN,30-06-2011,-6.2554,54249.8
AMZN,30-06-2011,8.8171,92438.3
AXP,30-06-2011,-3.2108,62151.4
BA,30-06-2011,-4.6801,54580.7
BAC,30-06-2011,-11.4051,111057.3
BIIB,30-06-2011,-4.7232,25835.3
BK,30-06-2011,-1.483,31813
BLK,30-06-2011,-6.96,36883.9
BMY,30-06-2011,-1.0359,49405.4
BRK/B,30-06-2011,-4.1607,191424.4
C,30-06-2011,-7.901,121005.8
CAT,30-06-2011,-6.8086,68634
CELG,30-06-2011,-1.691,27916.2
CHTR,30-06-2011,-0.4792,5970.5
CL,30-06-2011,-2.8274,42734.2
CMCSA,30-06-2011,-4.7947,69343.8
COF,30-06-2011,-7.4898,23724
COP,30-06-2011,-3.4223,106281.6
COST,30-06-2011,-3.6805,35567.9
CSCO,30-06-2011,2.6979,85857.9
CVS,30-06-2011,-2.9458,50956.3
CVX,30-06-2011,1.1474,205986.8
DHR,30-06-2011,-7.3221,36283.1
DIS,30-06-2011,-1.0758,73791.6
DUK,30-06-2011,-1.2215,25069
DWDP,30-06-2011,-3.1389,42320.9
EMR,30-06-2011,-12.7289,42281.5
EXC,30-06-2011,2.8711,28376.6
F,30-06-2011,-11.4576,52377.1
FB,30-06-2011,NA,NA
FDX,30-06-2011,-8.4027,29940.2
FOX,30-06-2011,-8.7389,46794.8
FOXA,30-06-2011,-9.4915,46794.8
GD,30-06-2011,-8.5615,27721.5
GE,30-06-2011,-5.0371,200018.7
GILD,30-06-2011,2.2941,32591.9
GM,30-06-2011,-8.8274,47385.5
GOOG,30-06-2011,NA,163282.4
GOOGL,30-06-2011,19.2168,163282.4
GS,30-06-2011,1.4126,71440
HAL,30-06-2011,7.3137,46665.7
HD,30-06-2011,-3.5616,57671.1
HON,30-06-2011,-10.8911,46897.8
IBM,30-06-2011,6.0041,207781.4
INTC,30-06-2011,0.7671,117492.3
JNJ,30-06-2011,-2.6007,182340.9
JPM,30-06-2011,-0.6028,162682.7
KHC,30-06-2011,NA,NA
KMI,30-06-2011,-0.6935,23255.9
KO,30-06-2011,1.07,154043.9
LLY,30-06-2011,2.0517,43447.2
LMT,30-06-2011,-6.4715,28120.8
LOW,30-06-2011,-6.8457,30351.2
MA,30-06-2011,0.6821,38452.7
MCD,30-06-2011,2.5617,87488.5
MDLZ,30-06-2011,-2.4127,61930
MDT,30-06-2011,-5.8407,40878.9
MET,30-06-2011,-6.0634,46372.4
MMM,30-06-2011,-8.1286,67398.3
MO,30-06-2011,-0.4165,55286.4
MON,30-06-2011,1.6751,38789.7
MRK,30-06-2011,-3.2871,108925.6
MS,30-06-2011,-3.0884,35542.6
MSFT,30-06-2011,5.3846,219252
NEE,30-06-2011,-3.8462,24245.8
NKE,30-06-2011,0.1889,42662.2
ORCL,30-06-2011,-6.9117,166706.1
